VF[O]LK[V]MF[S]	base-vlight	5	2	Een hoop vervullen de mountainbikers .
VF[ADV]LK[V]MF[SO]	base-vlight	4	6	Daarom vervullen de mountainbikers een hoop .
LK[V]MF[SO]	base-vlight	3	5	Vervullen de mountainbikers een hoop ?
MF[SO]VC[V]	base-vlight	3	5	Omdat de mountainbikers een hoop vervullen .
VF[S]LK[V]MF[O]	base-vlight	2	5	De persvoorlichters bepalen hun houding .
VF[O]LK[V]MF[S]	base-vlight	5	2	Hun houding bepalen de persvoorlichters .
VF[ADV]LK[V]MF[SO]	base-vlight	4	6	Daarom bepalen de persvoorlichters hun houding .
LK[V]MF[SO]	base-vlight	3	5	Bepalen de persvoorlichters hun houding ?
MF[SO]VC[V]	base-vlight	3	5	Omdat de persvoorlichters hun houding bepalen .
VF[S]LK[V]MF[O]	amb-vlight	2	4	De mensen maken fouten .
VF[O]LK[V]MF[S]	amb-vlight	4	1	Fouten maken de mensen .
VF[ADV]LK[V]MF[SO]	amb-vlight	4	5	Daarom maken de mensen fouten .
LK[V]MF[SO]	amb-vlight	3	4	Maken de mensen fouten ?
MF[SO]VC[V]	amb-vlight	3	4	Omdat de mensen fouten maken .
VF[S]LK[V]MF[O]	amb-vlight	2	4	De boeven begaan misdaden .
VF[O]LK[V]MF[S]	amb-vlight	4	1	Misdaden begaan de boeven .
VF[ADV]LK[V]MF[SO]	amb-vlight	4	5	Daarom begaan de boeven misdaden .
LK[V]MF[SO]	amb-vlight	3	4	Begaan de boeven misdaden ?
MF[SO]VC[V]	amb-vlight	3	4	Omdat de boeven misdaden begaan .
VF[S]LK[V]MF[O]	amb-vlight	2	5	De bazin neemt een beslissing .
VF[O]LK[V]MF[S]	amb-vlight	5	2	Een beslissing neemt de bazin .
VF[ADV]LK[V]MF[SO]	amb-vlight	4	6	Daarom neemt de bazin een beslissing .
LK[V]MF[SO]	amb-vlight	3	5	Neemt de bazin een beslissing ?
MF[SO]VC[V]	amb-vlight	3	5	Omdat de bazin een beslissing neemt .
VF[S]LK[V]MF[O]	amb-vlight	2	4	De advocaten doen verzoeken .
VF[O]LK[V]MF[S]	amb-vlight	4	1	Verzoeken doen de advocaten .
VF[ADV]LK[V]MF[SO]	amb-vlight	4	5	Daarom doen de advocaten verzoeken .
LK[V]MF[SO]	amb-vlight	3	4	Doen de advocaten verzoeken ?
MF[SO]VC[V]	amb-vlight	3	4	Omdat de advocaten verzoeken doen .
VF[S]LK[V]MF[O]	amb-vlight	2	4	De leerlingen stellen vragen .
VF[O]LK[V]MF[S]	amb-vlight	4	1	Vragen stellen de leerlingen .
VF[ADV]LK[V]MF[SO]	amb-vlight	4	5	Daarom stellen de leerlingen vragen .
LK[V]MF[SO]	amb-vlight	3	4	Stellen de leerlingen vragen ?
MF[SO]VC[V]	amb-vlight	3	4	Omdat de leerlingen vragen stellen .
VF[S]LK[V]MF[O]	amb-vlight	2	4	De klerken plaatsen orders .
VF[O]LK[V]MF[S]	amb-vlight	4	1	Orders plaatsen de klerken .
VF[ADV]LK[V]MF[SO]	amb-vlight	4	5	Daarom plaatsen de klerken orders .
LK[V]MF[SO]	amb-vlight	3	4	Plaatsen de klerken orders ?
MF[SO]VC[V]	amb-vlight	3	4	Omdat de klerken orders plaatsen .
VF[S]LK[V]MF[O]	amb-vlight	2	4	Het dier heeft geluk .
VF[O]LK[V]MF[S]	amb-vlight	4	1	Geluk heeft het dier .
VF[ADV]LK[V]MF[SO]	amb-vlight	4	5	Daarom heeft het dier geluk .
LK[V]MF[SO]	amb-vlight	3	4	Heeft het dier geluk ?
MF[SO]VC[V]	amb-vlight	3	4	Omdat het dier geluk heeft .
VF[S]LK[V]MF[O]	amb-vlight	2	4	De collega houdt rekening .
VF[O]LK[V]MF[S]	amb-vlight	4	1	Rekening houdt de collega .
VF[ADV]LK[V]MF[SO]	amb-vlight	4	5	Daarom houdt de collega rekening .
LK[V]MF[SO]	amb-vlight	3	4	Houdt de collega rekening ?
MF[SO]VC[V]	amb-vlight	3	4	Omdat de collega rekening houdt .
VF[S]LK[V]MF[O]	amb-vlight	2	4	De vriendin neemt afscheid .
VF[O]LK[V]MF[S]	amb-vlight	4	1	Afscheid neemt de vriendin .
VF[ADV]LK[V]MF[SO]	amb-vlight	4	5	Daarom neemt de vriendin afscheid .
LK[V]MF[SO]	amb-vlight	3	4	Neemt de vriendin afscheid ?
MF[SO]VC[V]	amb-vlight	3	4	Omdat de vriendin afscheid neemt .
VF[S]LK[V]MF[O]	amb-vlight	2	5	De kandidaat blaast een aftocht .
VF[O]LK[V]MF[S]	amb-vlight	5	2	Een aftocht blaast de kandidaat .
VF[ADV]LK[V]MF[SO]	amb-vlight	4	6	Daarom blaast de kandidaat een aftocht .
LK[V]MF[SO]	amb-vlight	3	5	Blaast de kandidaat een aftocht ?
MF[SO]VC[V]	amb-vlight	3	5	Omdat de kandidaat een aftocht blaast .
VF[S]LK[V]MF[O]	amb-vlight	2	4	De politicus levert kritiek .
VF[O]LK[V]MF[S]	amb-vlight	4	1	Kritiek levert de politicus .
VF[ADV]LK[V]MF[SO]	amb-vlight	4	5	Daarom levert de politicus kritiek .
LK[V]MF[SO]	amb-vlight	3	4	Levert de politicus kritiek ?
MF[SO]VC[V]	amb-vlight	3	4	Omdat de politicus kritiek levert .
VF[S]LK[V]MF[O]	amb-vlight	2	4	De gevangene biedt weerstand .
VF[O]LK[V]MF[S]	amb-vlight	4	1	Weerstand biedt de gevangene .
VF[ADV]LK[V]MF[SO]	amb-vlight	4	5	Daarom biedt de gevangene weerstand .
LK[V]MF[SO]	amb-vlight	3	4	Biedt de gevangene weerstand ?
MF[SO]VC[V]	amb-vlight	3	4	Omdat de gevangene weerstand biedt .
VF[S]LK[V]MF[O]	amb-vlight	2	4	De auteurs verdelen rollen .
VF[O]LK[V]MF[S]	amb-vlight	4	1	Rollen verdelen de auteurs .
VF[ADV]LK[V]MF[SO]	amb-vlight	4	5	Daarom verdelen de auteurs rollen .
LK[V]MF[SO]	amb-vlight	3	4	Verdelen de auteurs rollen ?
MF[SO]VC[V]	amb-vlight	3	4	Omdat de auteurs rollen verdelen .
VF[S]LK[V]MF[O]	amb-vlight	2	5	De mountainbiker vervult een hoop .
VF[O]LK[V]MF[S]	amb-vlight	5	2	Een hoop vervult de mountainbiker .
VF[ADV]LK[V]MF[SO]	amb-vlight	4	6	Daarom vervult de mountainbiker een hoop .
LK[V]MF[SO]	amb-vlight	3	5	Vervult de mountainbiker een hoop ?
MF[SO]VC[V]	amb-vlight	3	5	Omdat de mountainbiker een hoop vervult .
VF[S]LK[V]MF[O]	amb-vlight	2	5	De persvoorlichter bepaalt zijn houding .
VF[O]LK[V]MF[S]	amb-vlight	5	2	Zijn houding bepaalt de persvoorlichter .
VF[ADV]LK[V]MF[SO]	amb-vlight	4	6	Daarom bepaalt de persvoorlichter zijn houding .
LK[V]MF[SO]	amb-vlight	3	5	Bepaalt de persvoorlichter zijn houding ?
MF[SO]VC[V]	amb-vlight	3	5	Omdat de persvoorlichter zijn houding bepaalt .
VF[S]LK[V]MF[O]	aux-vlight	2	4	De mens zal fouten maken .
VF[O]LK[V]MF[S]	aux-vlight	4	1	Fouten zal de mens maken .
VF[ADV]LK[V]MF[SO]	aux-vlight	4	5	Daarom zal de mens fouten maken .
LK[V]MF[SO]	aux-vlight	3	4	Zal de mens fouten maken ?
MF[SO]VC[V]	aux-vlight	3	4	Omdat de mens fouten zal maken .
VF[S]LK[V]MF[O]	aux-vlight	2	4	De boef zal misdaden begaan .
VF[O]LK[V]MF[S]	aux-vlight	4	1	Misdaden zal de boef begaan .
VF[ADV]LK[V]MF[SO]	aux-vlight	4	5	Daarom zal de boef misdaden begaan .
LK[V]MF[SO]	aux-vlight	3	4	Zal de boef misdaden begaan ?
MF[SO]VC[V]	aux-vlight	3	4	Omdat de boef misdaden zal begaan .
VF[S]LK[V]MF[O]	aux-vlight	2	4	De bazin zal beslissingen nemen .
VF[O]LK[V]MF[S]	aux-vlight	4	1	Beslissingen zal de bazin nemen .
VF[ADV]LK[V]MF[SO]	aux-vlight	4	5	Daarom zal de bazin beslissingen nemen .
LK[V]MF[SO]	aux-vlight	3	4	Zal de bazin beslissingen nemen ?
MF[SO]VC[V]	aux-vlight	3	4	Omdat de bazin beslissingen zal nemen .
VF[S]LK[V]MF[O]	aux-vlight	2	4	De advocaat zal verzoeken doen .
VF[O]LK[V]MF[S]	aux-vlight	4	1	Verzoeken zal de advocaat doen .
VF[ADV]LK[V]MF[SO]	aux-vlight	4	5	Daarom zal de advocaat verzoeken doen .
LK[V]MF[SO]	aux-vlight	3	4	Zal de advocaat verzoeken doen ?
MF[SO]VC[V]	aux-vlight	3	4	Omdat de advocaat verzoeken zal doen .
VF[S]LK[V]MF[O]	aux-vlight	2	5	De leerlingen zullen een vraag stellen .
VF[O]LK[V]MF[S]	aux-vlight	5	2	Een vraag zullen de leerlingen stellen .
VF[ADV]LK[V]MF[SO]	aux-vlight	4	6	Daarom zullen de leerlingen een vraag stellen .
LK[V]MF[SO]	aux-vlight	3	5	Zullen de leerlingen een vraag stellen ?
MF[SO]VC[V]	aux-vlight	3	5	Omdat de leerlingen een vraag zullen stellen .
VF[S]LK[V]MF[O]	aux-vlight	2	4	De klerk zal orders plaatsen .
VF[O]LK[V]MF[S]	aux-vlight	4	1	Orders zal de klerk plaatsen .
VF[ADV]LK[V]MF[SO]	aux-vlight	4	5	Daarom zal de klerk orders plaatsen .
LK[V]MF[SO]	aux-vlight	3	4	Zal de klerk orders plaatsen ?
MF[SO]VC[V]	aux-vlight	3	4	Omdat de klerk orders zal plaatsen .
VF[S]LK[V]MF[O]	aux-vlight	2	4	De dieren zullen geluk hebben .
VF[O]LK[V]MF[S]	aux-vlight	4	1	Geluk zullen de dieren hebben .
VF[ADV]LK[V]MF[SO]	aux-vlight	4	5	Daarom zullen de dieren geluk hebben .
LK[V]MF[SO]	aux-vlight	3	4	Zullen de dieren geluk hebben ?
MF[SO]VC[V]	aux-vlight	3	4	Omdat de dieren geluk zullen hebben .
VF[S]LK[V]MF[O]	aux-vlight	2	4	De collega's zullen rekening houden .
VF[O]LK[V]MF[S]	aux-vlight	4	1	Rekening zullen de collega's houden .
VF[ADV]LK[V]MF[SO]	aux-vlight	4	5	Daarom zullen de collega's rekening houden .
LK[V]MF[SO]	aux-vlight	3	4	Zullen de collega's rekening houden ?
MF[SO]VC[V]	aux-vlight	3	4	Omdat de collega's rekening zullen houden .
VF[S]LK[V]MF[O]	aux-vlight	2	4	De vriendinnen zullen afscheid nemen .
VF[O]LK[V]MF[S]	aux-vlight	4	1	Afscheid zullen de vriendinnen nemen .
VF[ADV]LK[V]MF[SO]	aux-vlight	4	5	Daarom zullen de vriendinnen afscheid nemen .
LK[V]MF[SO]	aux-vlight	3	4	Zullen de vriendinnen afscheid nemen ?
MF[SO]VC[V]	aux-vlight	3	4	Omdat de vriendinnen afscheid zullen nemen .
VF[S]LK[V]MF[O]	aux-vlight	2	5	De kandidaten zullen een aftocht blazen .
VF[O]LK[V]MF[S]	aux-vlight	5	2	Een aftocht zullen de kandidaten blazen .
VF[ADV]LK[V]MF[SO]	aux-vlight	4	6	Daarom zullen de kandidaten een aftocht blazen .
LK[V]MF[SO]	aux-vlight	3	5	Zullen de kandidaten een aftocht blazen ?
MF[SO]VC[V]	aux-vlight	3	5	Omdat de kandidaten een aftocht zullen blazen .
VF[S]LK[V]MF[O]	aux-vlight	2	4	De politici zullen kritiek leveren .
VF[O]LK[V]MF[S]	aux-vlight	4	1	Kritiek zullen de politici leveren .
VF[ADV]LK[V]MF[SO]	aux-vlight	4	5	Daarom zullen de politici kritiek leveren .
LK[V]MF[SO]	aux-vlight	3	4	Zullen de politici kritiek leveren ?
MF[SO]VC[V]	aux-vlight	3	4	Omdat de politici kritiek zullen leveren .
VF[S]LK[V]MF[O]	aux-vlight	2	4	De gevangenen zullen weerstand bieden .
VF[O]LK[V]MF[S]	aux-vlight	4	1	Weerstand zullen de gevangenen bieden .
VF[ADV]LK[V]MF[SO]	aux-vlight	4	5	Daarom zullen de gevangenen weerstand bieden .
LK[V]MF[SO]	aux-vlight	3	4	Zullen de gevangenen weerstand bieden ?
MF[SO]VC[V]	aux-vlight	3	4	Omdat de gevangenen weerstand zullen bieden .
VF[S]LK[V]MF[O]	aux-vlight	2	4	De auteur zal rollen verdelen .
VF[O]LK[V]MF[S]	aux-vlight	4	1	Rollen zal de auteur verdelen .
VF[ADV]LK[V]MF[SO]	aux-vlight	4	5	Daarom zal de auteur rollen verdelen .
LK[V]MF[SO]	aux-vlight	3	4	Zal de auteur rollen verdelen ?
MF[SO]VC[V]	aux-vlight	3	4	Omdat de auteur rollen zal verdelen .
VF[S]LK[V]MF[O]	aux-vlight	2	5	De mountainbikers zullen een hoop vervullen .
VF[O]LK[V]MF[S]	aux-vlight	5	2	Een hoop zullen de mountainbikers vervullen .
VF[ADV]LK[V]MF[SO]	aux-vlight	4	6	Daarom zullen de mountainbikers een hoop vervullen .
LK[V]MF[SO]	aux-vlight	3	5	Zullen de mountainbikers een hoop vervullen ?
MF[SO]VC[V]	aux-vlight	3	5	Omdat de mountainbikers een hoop zullen vervullen .
VF[S]LK[V]MF[O]	aux-vlight	2	5	De persvoorlichters zullen hun houding bepalen .
VF[O]LK[V]MF[S]	aux-vlight	5	2	Hun houding zullen de persvoorlichters bepalen .
VF[ADV]LK[V]MF[SO]	aux-vlight	4	6	Daarom zullen de persvoorlichters hun houding bepalen .
LK[V]MF[SO]	aux-vlight	3	5	Zullen de persvoorlichters hun houding bepalen ?
MF[SO]VC[V]	aux-vlight	3	5	Omdat de persvoorlichters hun houding zullen bepalen .
VF[S]LK[V]MF[O]	spron-vlight	1	4	Hij maakt een fout .
VF[O]LK[V]MF[S]	spron-vlight	4	2	Een fout maakt hij .
VF[ADV]LK[V]MF[SO]	spron-vlight	3	5	Daarom maakt hij een fout .
LK[V]MF[SO]	spron-vlight	2	4	Maakt hij een fout ?
MF[SO]VC[V]	spron-vlight	2	4	Omdat hij een fout maakt .
VF[S]LK[V]MF[O]	spron-vlight	1	4	Ze begaan een misdaad .
VF[O]LK[V]MF[S]	spron-vlight	4	2	Een misdaad begaan ze .
VF[ADV]LK[V]MF[SO]	spron-vlight	3	5	Daarom begaan ze een misdaad .
LK[V]MF[SO]	spron-vlight	2	4	Begaan ze een misdaad ?
MF[SO]VC[V]	spron-vlight	2	4	Omdat ze een misdaad begaan .
VF[S]LK[V]MF[O]	spron-vlight	1	3	Hij neemt beslissingen .
VF[O]LK[V]MF[S]	spron-vlight	3	1	Beslissingen neemt hij .
VF[ADV]LK[V]MF[SO]	spron-vlight	3	4	Daarom neemt hij beslissingen .
LK[V]MF[SO]	spron-vlight	2	3	Neemt hij beslissingen ?
MF[SO]VC[V]	spron-vlight	2	3	Omdat hij beslissingen neemt .
VF[S]LK[V]MF[O]	spron-vlight	1	4	We doen een verzoek .
VF[O]LK[V]MF[S]	spron-vlight	4	2	Een verzoek doen we .
VF[ADV]LK[V]MF[SO]	spron-vlight	3	5	Daarom doen we een verzoek .
LK[V]MF[SO]	spron-vlight	2	4	Doen we een verzoek ?
MF[SO]VC[V]	spron-vlight	2	4	Omdat we een verzoek doen .
VF[S]LK[V]MF[O]	spron-vlight	1	4	Hij stelt een vraag .
VF[O]LK[V]MF[S]	spron-vlight	4	2	Een vraag stelt hij .
VF[ADV]LK[V]MF[SO]	spron-vlight	3	5	Daarom stelt hij een vraag .
LK[V]MF[SO]	spron-vlight	2	4	Stelt hij een vraag ?
MF[SO]VC[V]	spron-vlight	2	4	Omdat hij een vraag stelt .
VF[S]LK[V]MF[O]	spron-vlight	1	4	Ze plaatsen een order .
VF[O]LK[V]MF[S]	spron-vlight	4	2	Een order plaatsen ze .
VF[ADV]LK[V]MF[SO]	spron-vlight	3	5	Daarom plaatsen ze een order .
LK[V]MF[SO]	spron-vlight	2	4	Plaatsen ze een order ?
MF[SO]VC[V]	spron-vlight	2	4	Omdat ze een order plaatsen .
VF[S]LK[V]MF[O]	spron-vlight	1	3	Ik heb geluk .
VF[O]LK[V]MF[S]	spron-vlight	3	1	Geluk heb ik .
VF[ADV]LK[V]MF[SO]	spron-vlight	3	4	Daarom heb ik geluk .
LK[V]MF[SO]	spron-vlight	2	3	Heb ik geluk ?
MF[SO]VC[V]	spron-vlight	2	3	Omdat ik geluk heb .
VF[S]LK[V]MF[O]	spron-vlight	1	3	Je houdt rekening .
VF[O]LK[V]MF[S]	spron-vlight	3	1	Rekening houdt je .
VF[ADV]LK[V]MF[SO]	spron-vlight	3	4	Daarom houdt je rekening .
LK[V]MF[SO]	spron-vlight	2	3	Houdt je rekening ?
MF[SO]VC[V]	spron-vlight	2	3	Omdat je rekening houdt .
VF[S]LK[V]MF[O]	spron-vlight	1	3	Jullie nemen afscheid .
VF[O]LK[V]MF[S]	spron-vlight	3	1	Afscheid nemen jullie .
VF[ADV]LK[V]MF[SO]	spron-vlight	3	4	Daarom nemen jullie afscheid .
LK[V]MF[SO]	spron-vlight	2	3	Nemen jullie afscheid ?
MF[SO]VC[V]	spron-vlight	2	3	Omdat jullie afscheid nemen .
VF[S]LK[V]MF[O]	spron-vlight	1	4	Hij blaast een aftocht .
VF[O]LK[V]MF[S]	spron-vlight	4	2	Een aftocht blaast hij .
VF[ADV]LK[V]MF[SO]	spron-vlight	3	5	Daarom blaast hij een aftocht .
LK[V]MF[SO]	spron-vlight	2	4	Blaast hij een aftocht ?
MF[SO]VC[V]	spron-vlight	2	4	Omdat hij een aftocht blaast .
VF[S]LK[V]MF[O]	spron-vlight	1	3	We leveren kritiek .
VF[O]LK[V]MF[S]	spron-vlight	3	1	Kritiek leveren we .
VF[ADV]LK[V]MF[SO]	spron-vlight	3	4	Daarom leveren we kritiek .
LK[V]MF[SO]	spron-vlight	2	3	Leveren we kritiek ?
MF[SO]VC[V]	spron-vlight	2	3	Omdat we kritiek leveren .
VF[S]LK[V]MF[O]	spron-vlight	1	3	Hij biedt weerstand .
VF[O]LK[V]MF[S]	spron-vlight	3	1	Weerstand biedt hij .
VF[ADV]LK[V]MF[SO]	spron-vlight	3	4	Daarom biedt hij weerstand .
LK[V]MF[SO]	spron-vlight	2	3	Biedt hij weerstand ?
MF[SO]VC[V]	spron-vlight	2	3	Omdat hij weerstand biedt .
VF[S]LK[V]MF[O]	spron-vlight	1	3	We verdelen rollen .
VF[O]LK[V]MF[S]	spron-vlight	3	1	Rollen verdelen we .
VF[ADV]LK[V]MF[SO]	spron-vlight	3	4	Daarom verdelen we rollen .
LK[V]MF[SO]	spron-vlight	2	3	Verdelen we rollen ?
MF[SO]VC[V]	spron-vlight	2	3	Omdat we rollen verdelen .
VF[S]LK[V]MF[O]	spron-vlight	1	4	Jullie vervullen een hoop .
VF[O]LK[V]MF[S]	spron-vlight	4	2	Een hoop vervullen jullie .
VF[ADV]LK[V]MF[SO]	spron-vlight	3	5	Daarom vervullen jullie een hoop .
LK[V]MF[SO]	spron-vlight	2	4	Vervullen jullie een hoop ?
MF[SO]VC[V]	spron-vlight	2	4	Omdat jullie een hoop vervullen .
VF[S]LK[V]MF[O]	spron-vlight	1	4	Hij bepaalt zijn houding .
VF[O]LK[V]MF[S]	spron-vlight	4	2	Zijn houding bepaalt hij .
VF[ADV]LK[V]MF[SO]	spron-vlight	3	5	Daarom bepaalt hij zijn houding .
LK[V]MF[SO]	spron-vlight	2	4	Bepaalt hij zijn houding ?
MF[SO]VC[V]	spron-vlight	2	4	Omdat hij zijn houding bepaalt .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	De mens maakt geen fouten .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Geen fouten maakt de mens .
VF[ADV]LK[V]MF[SO]	oneg-vlight	4	6	Daarom maakt de mens geen fouten .
LK[V]MF[SO]	oneg-vlight	3	5	Maakt de mens geen fouten ?
MF[SO]VC[V]	oneg-vlight	3	5	Omdat de mens geen fouten maakt .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	De boef begaat geen misdaden .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Geen misdaden begaat de boef .
VF[ADV]LK[V]MF[SO]	oneg-vlight	4	6	Daarom begaat de boef geen misdaden .
LK[V]MF[SO]	oneg-vlight	3	5	Begaat de boef geen misdaden ?
MF[SO]VC[V]	oneg-vlight	3	5	Omdat de boef geen misdaden begaat .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	De bazin neemt geen beslissingen .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Geen beslissingen neemt de bazin .
VF[ADV]LK[V]MF[SO]	oneg-vlight	4	6	Daarom neemt de bazin geen beslissingen .
LK[V]MF[SO]	oneg-vlight	3	5	Neemt de bazin geen beslissingen ?
MF[SO]VC[V]	oneg-vlight	3	5	Omdat de bazin geen beslissingen neemt .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	De advocaat doet geen verzoeken .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Geen verzoeken doet de advocaat .
VF[ADV]LK[V]MF[SO]	oneg-vlight	4	6	Daarom doet de advocaat geen verzoeken .
LK[V]MF[SO]	oneg-vlight	3	5	Doet de advocaat geen verzoeken ?
MF[SO]VC[V]	oneg-vlight	3	5	Omdat de advocaat geen verzoeken doet .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	De leerlingen stellen geen vraag .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Geen vraag stellen de leerlingen .
VF[ADV]LK[V]MF[SO]	oneg-vlight	4	6	Daarom stellen de leerlingen geen vraag .
LK[V]MF[SO]	oneg-vlight	3	5	Stellen de leerlingen geen vraag ?
MF[SO]VC[V]	oneg-vlight	3	5	Omdat de leerlingen geen vraag stellen .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	De klerk plaatst geen orders .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Geen orders plaatst de klerk .
VF[ADV]LK[V]MF[SO]	oneg-vlight	4	6	Daarom plaatst de klerk geen orders .
LK[V]MF[SO]	oneg-vlight	3	5	Plaatst de klerk geen orders ?
MF[SO]VC[V]	oneg-vlight	3	5	Omdat de klerk geen orders plaatst .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	De dieren hebben geen geluk .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Geen geluk hebben de dieren .
VF[ADV]LK[V]MF[SO]	oneg-vlight	4	6	Daarom hebben de dieren geen geluk .
